Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,mean_duration,days_of_leaves,overtime_count
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2645,4,Sales Executive,Married,54290,1.0,17,1,16.0,3,16,6,8,3.0,4.0,3.0,3,3,9.039577197679607,10,239
25,No,Travel_Rarely,Research & Development,2,4,Medical,2646,2,Manufacturing Director,Divorced,27850,0.0,21,0,6.0,2,5,0,4,1.0,3.0,2.0,3,4,7.482175368139224,17,129
52,No,Non-Travel,Research & Development,2,4,Other,2647,1,Manager,Divorced,46140,2.0,16,1,16.0,3,9,0,0,1.0,4.0,2.0,3,3,6.647918340026773,6,0
44,No,Travel_Rarely,Research & Development,8,1,Life Sciences,2648,1,Sales Representative,Single,26100,6.0,15,0,6.0,2,4,1,2,2.0,4.0,3.0,3,3,10.639274877286928,3,246
21,No,Travel_Rarely,Sales,10,5,Medical,2649,3,Research Scientist,Single,66870,1.0,19,3,2.0,0,2,1,2,3.0,1.0,3.0,3,3,7.649196787148595,17,179
39,No,Non-Travel,Research & Development,3,4,Life Sciences,2650,2,Research Director,Single,47240,2.0,12,1,21.0,4,6,1,3,4.0,4.0,2.0,4,3,5.7316834002677375,23,0
23,Yes,Travel_Frequently,Research & Development,2,4,Life Sciences,2651,2,Manufacturing Director,Married,61790,1.0,11,0,1.0,3,1,1,0,4.0,1.0,2.0,3,3,7.446308567603748,16,106
36,No,Travel_Rarely,Research & Development,24,3,Life Sciences,2652,2,Laboratory Technician,Married,61200,0.0,19,0,10.0,2,9,3,4,1.0,4.0,3.0,3,3,7.201473672467649,20,61
36,No,Travel_Frequently,Research & Development,16,1,Medical,2653,2,Sales Executive,Divorced,105960,7.0,15,0,18.0,3,4,0,2,4.0,2.0,3.0,2,3,7.47933734939759,11,69
56,No,Non-Travel,Research & Development,8,1,Life Sciences,2654,1,Sales Executive,Divorced,54670,1.0,20,0,13.0,6,13,1,9,3.0,3.0,2.0,2,4,6.221309683177154,15,0
29,Yes,Travel_Rarely,Research & Development,9,4,Medical,2655,2,Sales Representative,Married,29960,9.0,25,0,4.0,4,2,2,2,1.0,4.0,4.0,3,4,10.178039937527888,16,233
42,No,Travel_Rarely,Research & Development,17,1,Life Sciences,2656,3,Research Scientist,Married,99980,5.0,24,2,24.0,3,22,4,14,1.0,3.0,2.0,2,4,6.993070058009816,13,5
56,Yes,Travel_Rarely,Sales,10,4,Other,2657,2,Sales Executive,Married,40780,8.0,24,1,14.0,3,10,9,8,4.0,3.0,1.0,3,4,6.457131860776439,13,0
41,No,Travel_Rarely,Research & Development,13,4,Life Sciences,2658,1,Healthcare Representative,Married,109200,0.0,15,1,21.0,3,20,0,10,1.0,2.0,3.0,4,3,7.404615127175369,13,57
34,No,Travel_Rarely,Sales,1,3,Medical,2659,1,Laboratory Technician,Married,62320,1.0,13,1,8.0,3,8,1,7,4.0,3.0,3.0,3,3,6.825716198125837,18,5
36,No,Non-Travel,Sales,1,1,Medical,2660,1,Human Resources,Divorced,132470,1.0,14,0,15.0,3,15,11,11,4.0,4.0,2.0,3,3,7.477456492637215,7,35
41,No,Travel_Rarely,Research & Development,1,5,Medical,2661,1,Healthcare Representative,Divorced,40810,2.0,13,0,14.0,3,5,0,4,3.0,2.0,3.0,3,3,6.770162873717091,11,1
32,No,Travel_Rarely,Sales,9,4,Life Sciences,2662,2,Research Scientist,Single,57690,1.0,11,0,4.0,3,4,1,2,4.0,1.0,3.0,3,3,6.375052431950023,12,0
35,No,Travel_Rarely,Research & Development,16,3,Medical,2663,2,Healthcare Representative,Single,23940,1.0,16,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3,10.149226907630522,8,241
38,No,Travel_Rarely,Research & Development,23,3,Medical,2664,3,Sales Representative,Married,39040,1.0,22,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4,6.7751461401160205,5,0
50,Yes,Travel_Frequently,Sales,4,2,Life Sciences,2665,2,Laboratory Technician,Divorced,167990,7.0,14,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3,6.792039268183847,14,1
36,No,Travel_Rarely,Research & Development,22,4,Life Sciences,2666,1,Healthcare Representative,Married,29500,4.0,14,0,8.0,1,6,0,0,2.0,4.0,2.0,2,3,6.069919678714859,9,0
45,No,Travel_Rarely,Sales,24,3,Life Sciences,2667,1,Laboratory Technician,Single,36290,8.0,16,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3,5.691867469879519,16,0
40,No,Travel_Rarely,Sales,10,4,Life Sciences,2668,1,Research Scientist,Single,93620,2.0,11,1,8.0,6,2,2,2,3.0,3.0,3.0,3,3,5.817244533690318,16,0
35,No,Travel_Frequently,Sales,7,2,Life Sciences,2669,2,Manufacturing Director,Married,32290,1.0,25,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4,8.246529451137887,4,220
40,No,Travel_Rarely,Research & Development,17,4,Life Sciences,2670,1,Manager,Married,35780,2.0,14,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3,6.933920124944221,19,11
35,No,Travel_Rarely,Human Resources,14,1,Life Sciences,2671,2,Research Scientist,Married,79880,1.0,18,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3,6.317896028558679,21,0
29,No,Travel_Rarely,Research & Development,1,3,Medical,2672,3,Sales Executive,Married,42840,4.0,11,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3,9.362375055778669,11,238
29,No,Travel_Rarely,Research & Development,5,3,Medical,2673,2,Sales Representative,Single,75530,1.0,19,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3,5.551682284694333,23,0
50,Yes,Travel_Rarely,Research & Development,17,3,Medical,2674,1,Research Scientist,Divorced,173280,4.0,15,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3,9.018544176706829,15,234
39,No,Travel_Rarely,Sales,25,3,Medical,2675,2,Sales Executive,Married,197010,0.0,11,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3,7.013231816153502,16,10
31,No,Non-Travel,Research & Development,8,4,Life Sciences,2676,4,Sales Executive,Single,147320,0.0,12,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3,6.852899375278894,14,1
26,No,Travel_Rarely,Research & Development,11,4,Medical,2677,2,Manager,Single,92780,0.0,20,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4,6.888547523427042,21,13
36,No,Travel_Frequently,Research & Development,5,1,Technical Degree,2678,1,Sales Executive,Married,13590,4.0,12,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3,7.542733154841589,5,37
39,No,Travel_Rarely,Research & Development,2,1,Medical,2679,1,Research Scientist,Married,47790,4.0,14,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3,5.867147478804106,5,0
27,No,Travel_Rarely,Research & Development,8,2,Medical,2680,1,Laboratory Technician,Married,164220,1.0,20,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4,8.922465417224453,10,239
49,No,Travel_Frequently,Research & Development,6,1,Medical,2681,3,Healthcare Representative,Married,29960,2.0,18,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3,6.029400937081659,15,0
34,No,Travel_Rarely,Sales,4,3,Medical,2682,1,Sales Executive,Married,12610,2.0,14,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3,6.002746541722445,18,0
41,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,2683,1,Research Scientist,Single,20990,8.0,12,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3,8.180052431950022,12,230
49,No,Travel_Frequently,Sales,1,4,Life Sciences,2684,2,Manufacturing Director,Married,58100,1.0,21,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4,6.132840249888442,21,0
37,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,2685,1,Sales Executive,Single,56470,6.0,19,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3,7.878145917001339,18,209
33,No,Travel_Frequently,Research & Development,10,2,Medical,2686,2,Research Scientist,Married,34200,1.0,14,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3,8.829211289602858,18,231
27,No,Travel_Rarely,Sales,5,4,Medical,2687,4,Manufacturing Director,Married,44000,9.0,17,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3,6.207484381972334,7,0
32,No,Travel_Frequently,Research & Development,9,2,Medical,2688,2,Research Scientist,Single,35000,0.0,16,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3,6.897421909861668,12,2
59,No,Travel_Rarely,Sales,2,2,Marketing,2689,5,Sales Representative,Married,20660,4.0,12,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3,9.569344042838019,10,239
30,No,Travel_Rarely,Research & Development,11,4,Medical,2690,2,Laboratory Technician,Divorced,171690,1.0,17,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3,6.011343150379295,15,0
38,No,Travel_Frequently,Sales,18,4,Life Sciences,2691,2,Healthcare Representative,Single,41620,0.0,15,1,10.0,1,9,1,8,4.0,3.0,3.0,3,3,7.733501784917448,8,111
36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,2692,1,Sales Executive,Married,92040,6.0,23,1,17.0,2,7,7,7,3.0,3.0,2.0,3,4,7.129545961624275,22,58
35,No,Travel_Rarely,Human Resources,3,4,Human Resources,2693,2,Manager,Married,32940,0.0,11,0,6.0,2,5,0,3,1.0,2.0,3.0,3,3,7.106448014279339,13,9
29,No,Travel_Rarely,Sales,29,4,Life Sciences,2694,2,Laboratory Technician,Single,21270,0.0,11,1,10.0,3,9,0,8,4.0,3.0,3.0,2,3,9.996780455153951,17,232
31,No,Travel_Rarely,Research & Development,2,2,Medical,2695,2,Laboratory Technician,Divorced,39750,1.0,15,1,5.0,3,5,4,3,1.0,3.0,2.0,3,3,6.081030789825971,10,0
34,No,Travel_Rarely,Research & Development,28,3,Technical Degree,2696,1,Laboratory Technician,Divorced,107930,0.0,11,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3,7.071315261044178,17,16
28,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,2697,5,Research Director,Single,100960,2.0,13,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3,10.260771976796073,6,243
29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,2698,4,Laboratory Technician,Divorced,36460,1.0,14,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3,7.367620481927711,20,125
32,No,Travel_Rarely,Human Resources,22,3,Human Resources,2699,2,Research Director,Divorced,74460,0.0,19,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3,10.01229250334672,16,233
22,No,Non-Travel,Research & Development,8,3,Life Sciences,2700,3,Sales Executive,Divorced,108510,1.0,16,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3,9.787185408299866,5,244
53,No,Travel_Rarely,Research & Development,11,3,Medical,2701,2,Manager,Married,21090,2.0,13,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3,7.659224676483713,11,122
38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,2702,1,Manufacturing Director,Single,37220,5.0,14,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3,9.252243418116912,11,238
24,No,Non-Travel,Research & Development,1,5,Life Sciences,2703,3,Research Scientist,Divorced,93800,0.0,16,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3,6.513829763498438,14,1
36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,2704,1,Research Director,Single,54860,7.0,12,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3,5.952551316376618,21,0
34,No,Travel_Rarely,Sales,24,3,Marketing,2705,4,Research Scientist,Single,27420,0.0,11,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3,5.997884872824632,5,0
21,No,Travel_Rarely,Sales,2,3,Life Sciences,2706,2,Manufacturing Director,Single,137570,1.0,12,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3,5.548329986613119,18,0
34,Yes,Travel_Rarely,Sales,15,2,Marketing,2707,2,Research Scientist,Single,84630,2.0,13,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3,7.661160196340919,4,55
53,No,Travel_Rarely,Sales,2,1,Life Sciences,2708,5,Human Resources,Divorced,31620,4.0,15,0,26.0,4,14,4,8,3.0,3.0,2.0,3,3,7.258940205265507,8,6
32,Yes,Travel_Frequently,Research & Development,10,3,Medical,2709,2,Manufacturing Director,Single,165980,1.0,13,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3,9.262873717090583,6,243
42,No,Travel_Rarely,Research & Development,10,3,Technical Degree,2710,2,Laboratory Technician,Married,66510,0.0,20,0,10.0,5,9,4,2,3.0,2.0,3.0,2,4,6.469776885319054,15,0
44,No,Travel_Rarely,Research & Development,3,1,Life Sciences,2711,1,Manufacturing Director,Married,23450,3.0,15,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3,6.781315261044177,11,0
46,No,Travel_Rarely,Sales,2,3,Life Sciences,2712,1,Research Scientist,Single,34200,3.0,13,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3,7.628406961178046,12,115
33,No,Travel_Rarely,Sales,3,3,Medical,2713,1,Manufacturing Director,Single,43730,4.0,14,0,7.0,3,1,0,0,3.0,4.0,3.0,3,3,6.175506470325747,11,0
44,No,Travel_Rarely,Human Resources,26,3,Life Sciences,2714,5,Healthcare Representative,Married,47590,2.0,21,0,9.0,2,4,1,3,4.0,4.0,4.0,3,4,8.122592592592593,11,230
30,No,Travel_Rarely,Research & Development,1,4,Technical Degree,2715,1,Research Scientist,Single,53010,1.0,16,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3,5.92584448906738,7,0
39,Yes,Travel_Rarely,Human Resources,1,4,Medical,2716,1,Sales Executive,Married,36730,3.0,14,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3,6.202795626952254,11,0
24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,2717,3,Sales Executive,Married,47680,2.0,11,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3,9.417527889335117,7,242
43,No,Travel_Rarely,Sales,9,5,Technical Degree,2718,1,Research Director,Divorced,12740,1.0,19,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3,6.369046184738956,5,0
50,Yes,Travel_Rarely,Research & Development,12,4,Medical,2719,1,Research Director,Married,49000,1.0,11,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3,8.537128514056224,10,238
35,No,Travel_Rarely,Sales,2,4,Marketing,2720,3,Manufacturing Director,Married,104660,1.0,13,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3,6.7331760374832665,13,0
36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,2721,4,Sales Executive,Married,170070,9.0,12,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3,8.434079651941097,19,230
33,No,Travel_Frequently,Sales,9,2,Marketing,2722,4,Human Resources,Married,29090,2.0,11,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3,6.228075635876841,14,0
35,No,Travel_Rarely,Research & Development,10,1,Medical,2723,1,Research Scientist,Divorced,57650,1.0,14,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3,5.913382418563142,11,0
27,No,Travel_Rarely,Sales,8,2,Marketing,2724,3,Research Scientist,Divorced,45990,1.0,15,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3,7.2847021419009375,10,17
26,Yes,Travel_Rarely,Sales,4,3,Marketing,2725,2,Manager,Single,24040,1.0,12,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3,7.483652387327086,7,42
27,No,Travel_Frequently,Sales,24,3,Life Sciences,2726,4,Healthcare Representative,Single,31720,1.0,20,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4,6.283877733154841,18,0
30,No,Travel_Frequently,Research & Development,1,4,Medical,2727,1,Research Scientist,Single,20330,1.0,14,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3,6.649164435519857,6,0
41,Yes,Travel_Rarely,Sales,20,4,Marketing,2728,2,Sales Executive,Married,102090,1.0,13,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3,5.765429495760821,10,0
34,No,Non-Travel,Research & Development,7,2,Technical Degree,2729,1,Research Scientist,Single,86200,0.0,13,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3,7.3417614904060695,14,48
37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,2730,3,Sales Executive,Married,20640,4.0,16,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3,5.619178937974119,19,0
46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,2731,3,Sales Executive,Single,40350,4.0,14,1,14.0,2,9,0,8,1.0,4.0,3.0,3,3,8.623647925033467,18,231
35,No,Travel_Rarely,Research & Development,8,4,Medical,2732,3,Research Scientist,Married,38380,1.0,16,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3,6.614222445336903,11,0
48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,2733,1,Sales Executive,Single,45910,9.0,16,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3,8.74849286033021,15,234
28,Yes,Travel_Rarely,Research & Development,10,1,Medical,2734,1,Sales Executive,Single,25610,1.0,22,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4,10.328779562695225,8,241
44,No,Travel_Rarely,Research & Development,1,1,Medical,2735,3,Research Scientist,Divorced,15630,5.0,12,2,9.0,3,4,1,3,2.0,1.0,2.0,3,3,8.938624497991968,12,237
35,No,Non-Travel,Research & Development,5,4,Technical Degree,2736,3,Manufacturing Director,Married,48980,2.0,15,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3,8.912962962962961,15,234
26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,2737,3,Sales Executive,Married,47890,7.0,20,1,5.0,2,2,0,0,3.0,4.0,2.0,3,4,9.82379071842927,9,240
33,No,Travel_Frequently,Sales,29,4,Life Sciences,2738,1,Human Resources,Single,31800,1.0,14,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3,8.09090584560464,4,188
35,No,Travel_Frequently,Research & Development,15,3,Medical,2739,3,Manufacturing Director,Married,65490,1.0,20,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4,5.983470548862115,19,0
35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,2740,1,Laboratory Technician,Married,63880,3.0,13,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3,8.656019634091923,4,244
31,No,Travel_Rarely,Sales,10,2,Life Sciences,2741,2,Research Scientist,Divorced,112440,3.0,12,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3,5.542759928603302,22,0
37,No,Travel_Rarely,Sales,4,3,Marketing,2742,4,Human Resources,Divorced,160320,1.0,13,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3,6.966222668451585,15,6
32,No,Travel_Rarely,Research & Development,21,3,Other,2743,2,Sales Executive,Married,23620,1.0,11,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3,7.62345046854083,15,153
38,No,Travel_Frequently,Research & Development,25,3,Medical,2744,2,Manufacturing Director,Single,163280,1.0,17,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3,5.663000892458725,21,0
50,No,Travel_Rarely,Sales,2,4,Marketing,2745,4,Research Scientist,Divorced,83760,5.0,14,3,29.0,2,27,13,8,2.0,3.0,2.0,3,3,9.376112226684516,4,245
59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,2746,1,Laboratory Technician,Single,166060,7.0,11,0,28.0,6,21,7,9,1.0,1.0,2.0,3,3,6.653948014279339,9,0
36,No,Travel_Rarely,Sales,1,2,Marketing,2747,2,Sales Executive,Divorced,86060,1.0,14,2,17.0,3,17,12,8,3.0,3.0,3.0,3,3,5.739139892904953,11,0
55,No,Travel_Rarely,Research & Development,7,3,Medical,2748,3,Research Scientist,Divorced,22720,2.0,17,1,21.0,2,5,0,2,4.0,3.0,3.0,3,3,7.498154841588576,19,152
36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,2749,2,Laboratory Technician,Single,20180,1.0,13,0,6.0,5,6,0,3,2.0,2.0,3.0,3,3,6.9511557340473,9,0
45,No,Travel_Rarely,Research & Development,1,2,Medical,2750,1,Sales Executive,Divorced,70830,2.0,12,1,25.0,5,1,0,0,2.0,1.0,3.0,3,3,6.471661088799644,11,0
35,No,Travel_Frequently,Human Resources,9,3,Other,2751,2,Sales Representative,Married,40840,4.0,13,1,5.0,3,3,1,2,2.0,1.0,2.0,3,3,5.691851851851852,16,0
36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,2752,4,Laboratory Technician,Married,144110,0.0,18,3,2.0,2,1,0,0,4.0,3.0,2.0,4,3,8.552276885319055,9,240
59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,2753,3,Research Scientist,Single,23080,7.0,19,1,20.0,4,4,1,3,1.0,3.0,2.0,2,3,6.453641231593038,13,0
29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,2754,1,Sales Representative,Married,48410,0.0,11,0,6.0,3,5,0,4,3.0,2.0,3.0,3,3,7.578354529228024,7,51
31,No,Travel_Rarely,Research & Development,3,2,Medical,2755,3,Sales Executive,Single,42850,1.0,21,1,1.0,2,1,1,0,3.0,2.0,3.0,1,4,6.055625836680054,10,0
32,No,Travel_Rarely,Sales,3,4,Life Sciences,2756,2,Manufacturing Director,Married,97150,1.0,15,1,10.0,1,10,0,9,2.0,2.0,3.0,2,3,7.080356983489514,14,13
36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2757,2,Sales Representative,Married,43200,3.0,17,0,5.0,2,1,0,0,2.0,4.0,3.0,3,3,6.816948906738063,13,0
31,No,Travel_Rarely,Research & Development,27,3,Medical,2758,2,Research Director,Single,21320,1.0,18,0,11.0,3,11,1,8,3.0,4.0,3.0,3,3,5.956238286479251,6,0
35,No,Travel_Rarely,Research & Development,2,4,Medical,2759,2,Healthcare Representative,Single,101240,0.0,14,1,16.0,2,15,2,8,3.0,1.0,3.0,4,3,5.5031068719321725,22,0
45,No,Travel_Rarely,Human Resources,14,3,Human Resources,2760,1,Sales Executive,Married,54730,4.0,13,0,17.0,3,0,0,0,4.0,1.0,4.0,1,3,8.223998215082553,20,229
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,2761,3,Sales Executive,Single,52070,4.0,17,3,16.0,3,5,0,2,1.0,3.0,4.0,3,3,6.036159080767515,21,0
46,No,Travel_Rarely,Research & Development,9,3,Medical,2762,3,Manager,Divorced,164370,8.0,15,1,16.0,0,4,0,2,2.0,2.0,3.0,3,3,9.630379294957606,16,233
30,No,Travel_Rarely,Sales,18,3,Life Sciences,2763,4,Human Resources,Married,22960,1.0,18,1,10.0,2,10,3,0,4.0,4.0,2.0,3,3,8.529081883087906,18,231
35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,2764,3,Human Resources,Single,40690,1.0,13,0,6.0,5,6,0,4,2.0,3.0,3.0,3,3,7.3643161535029,17,85
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,2765,2,Laboratory Technician,Married,74410,3.0,12,1,24.0,4,1,1,0,1.0,4.0,3.0,3,3,6.124945336903169,21,0
38,No,Non-Travel,Sales,11,1,Marketing,2766,2,Laboratory Technician,Divorced,24300,7.0,13,2,17.0,2,13,1,9,2.0,4.0,3.0,4,3,8.481461401160196,9,240
34,No,Travel_Rarely,Research & Development,8,2,Medical,2767,1,Research Scientist,Married,58780,1.0,14,0,5.0,1,5,1,3,1.0,2.0,3.0,3,3,7.265254350736279,22,102
56,No,Travel_Rarely,Human Resources,2,1,Medical,2768,2,Sales Executive,Single,26440,4.0,11,1,37.0,2,6,0,2,4.0,4.0,2.0,3,3,5.999277108433734,12,0
23,No,Travel_Rarely,Research & Development,10,3,Medical,2769,2,Laboratory Technician,Divorced,64390,3.0,22,3,3.0,2,0,0,0,3.0,1.0,3.0,3,4,6.220770861222668,7,0
51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,2770,5,Manufacturing Director,Married,24510,3.0,17,0,10.0,2,4,0,3,4.0,4.0,3.0,2,3,6.492742079428827,7,0
30,No,Travel_Rarely,Sales,8,2,Technical Degree,2771,1,Sales Representative,Married,63920,1.0,21,1,11.0,2,11,10,8,3.0,4.0,3.0,4,4,7.367196564033914,7,18
46,Yes,Travel_Rarely,Sales,1,2,Medical,2772,2,Research Scientist,Single,97140,1.0,22,0,9.0,0,9,4,7,3.0,4.0,3.0,3,4,5.863039937527889,14,0
40,No,Travel_Frequently,Research & Development,6,3,Medical,2773,1,Healthcare Representative,Married,60770,1.0,16,2,22.0,2,22,11,11,3.0,2.0,2.0,2,3,7.125872378402499,9,2
51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,2774,5,Sales Representative,Single,24500,0.0,12,1,11.0,2,10,1,0,3.0,4.0,1.0,3,3,10.026880856760377,2,247
30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,2775,1,Manufacturing Director,Divorced,92500,1.0,12,3,11.0,0,11,2,7,3.0,2.0,2.0,3,3,7.565866800535474,16,139
46,No,Travel_Frequently,Research & Development,12,1,Medical,2776,1,Laboratory Technician,Married,20740,2.0,15,1,21.0,3,10,9,5,3.0,1.0,2.0,3,3,8.848461624274876,5,244
32,No,Travel_Rarely,Sales,15,3,Marketing,2777,1,Research Scientist,Single,101690,1.0,14,0,12.0,6,11,5,7,2.0,3.0,3.0,2,3,6.857470995091478,14,3
54,No,Travel_Rarely,Research & Development,25,1,Medical,2778,1,Laboratory Technician,Married,48550,9.0,25,1,16.0,2,4,0,3,1.0,3.0,1.0,2,4,7.230695002231148,13,23
24,No,Travel_Rarely,Sales,6,2,Marketing,2779,2,Research Scientist,Married,40870,0.0,20,3,4.0,1,3,0,2,1.0,3.0,2.0,3,4,7.405288933511825,12,56
28,No,Non-Travel,Sales,9,4,Medical,2780,2,Laboratory Technician,Married,23670,1.0,13,0,5.0,2,5,0,4,2.0,3.0,4.0,2,3,5.527071619812584,19,0
58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,2781,2,Sales Executive,Single,29720,0.0,14,0,38.0,2,37,1,8,4.0,3.0,2.0,4,3,6.960893574297189,5,0
44,No,Non-Travel,Research & Development,23,2,Medical,2782,1,Research Scientist,Married,195860,4.0,16,0,17.0,3,3,1,2,2.0,2.0,4.0,2,3,6.466535029004909,9,0
37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,2783,2,Healthcare Representative,Divorced,54840,4.0,17,0,7.0,4,3,0,2,3.0,1.0,3.0,3,3,9.987827978580992,4,245
32,No,Travel_Rarely,Human Resources,12,2,Human Resources,2784,1,Sales Representative,Single,20610,1.0,15,1,1.0,2,1,0,0,4.0,1.0,3.0,2,3,7.338990406068719,20,99
20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,2785,2,Healthcare Representative,Single,99240,1.0,22,0,1.0,3,1,1,0,4.0,4.0,3.0,3,4,10.036663319946452,16,233
34,No,Travel_Rarely,Research & Development,1,4,Other,2786,4,Laboratory Technician,Single,41980,1.0,22,1,16.0,2,16,2,10,1.0,3.0,3.0,2,4,7.406439089692101,6,14
37,No,Non-Travel,Sales,24,2,Life Sciences,2787,1,Research Scientist,Divorced,68150,5.0,20,1,17.0,3,1,0,0,3.0,4.0,4.0,3,4,7.26444109772423,16,49
