CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Credit_Limit,Total_Revolving_Bal
758340108,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Silver,3,10024,913
708276183,Attrited Customer,52,F,3,Post-Graduate,Married,Less than $40K,Blue,2,1760,0
716481408,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,3,1461,0
720590058,Attrited Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,3,8840,1794
789347133,Existing Customer,38,F,2,Post-Graduate,Married,$40K - $60K,Blue,2,4468,2395
719112258,Existing Customer,42,M,4,College,Unknown,$60K - $80K,Blue,3,2516,1360
717748608,Attrited Customer,35,F,4,High School,Married,Less than $40K,Blue,3,1555,872
710740008,Existing Customer,57,M,1,Graduate,Unknown,$80K - $120K,Blue,3,1438.3,641
716694108,Attrited Customer,42,M,4,Uneducated,Married,$120K +,Blue,2,5195,468
719372583,Existing Customer,57,M,3,Graduate,Single,$120K +,Blue,2,17268,1197
719981508,Attrited Customer,37,M,2,Uneducated,Single,Unknown,Blue,2,1649,0
751350558,Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,3,1609,0
715123983,Existing Customer,43,F,1,College,Single,Less than $40K,Blue,3,3342,2517
709250508,Existing Customer,63,M,1,Uneducated,Single,Less than $40K,Blue,3,6973,2517
716754783,Attrited Customer,43,M,4,High School,Married,$120K +,Blue,3,17228,1331
719025333,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,3,1898,0
718566858,Existing Customer,46,F,2,College,Single,Less than $40K,Blue,3,1438.3,0
710675508,Existing Customer,40,F,3,College,Unknown,Unknown,Blue,2,2321,1190
818729208,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,3,8185,941
709068183,Existing Customer,53,M,4,College,Single,$60K - $80K,Blue,3,3096,0
715358283,Existing Customer,57,F,2,Uneducated,Married,Less than $40K,Blue,2,2129,1139
710966433,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,3,2615,1404
708575058,Attrited Customer,46,F,3,Uneducated,Divorced,$40K - $60K,Blue,2,3157,965
713929533,Attrited Customer,36,F,3,College,Married,Less than $40K,Blue,2,1707,0
714087258,Existing Customer,49,F,1,Uneducated,Divorced,Less than $40K,Blue,2,1838,0
756383283,Existing Customer,38,F,3,College,Married,Less than $40K,Blue,3,5523,2517
720766908,Attrited Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,2,3021,0
718133733,Existing Customer,44,F,4,Post-Graduate,Unknown,Less than $40K,Blue,3,7317,1540
720823458,Existing Customer,59,F,2,Unknown,Married,Less than $40K,Blue,2,5218,1907
720027258,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,3,1438.3,0
807604233,Existing Customer,54,M,3,Graduate,Married,$80K - $120K,Blue,2,11114,2482
801786483,Existing Customer,51,M,0,High School,Single,$80K - $120K,Blue,3,10648,2517
789138258,Existing Customer,45,F,3,High School,Single,Less than $40K,Blue,2,2976,2372
805524708,Attrited Customer,52,F,3,High School,Divorced,Less than $40K,Blue,3,6629,2517
779642733,Existing Customer,42,F,5,Unknown,Married,Less than $40K,Blue,3,2812,2238
771735933,Existing Customer,48,M,2,High School,Married,$80K - $120K,Blue,2,10761,1722
789917208,Existing Customer,40,F,4,High School,Married,Less than $40K,Blue,2,1968,1781
779608083,Existing Customer,55,M,2,Doctorate,Single,Less than $40K,Blue,2,3897,1247
711287733,Existing Customer,45,M,4,Unknown,Married,$40K - $60K,Blue,3,4721,1289
774675933,Existing Customer,40,M,3,College,Divorced,$80K - $120K,Silver,2,34516,2052
716741508,Existing Customer,33,F,3,High School,Married,Less than $40K,Blue,2,2831,1167
721106133,Existing Customer,57,F,3,Uneducated,Divorced,Unknown,Blue,3,2312,1789
716698608,Existing Customer,51,M,2,Unknown,Single,$80K - $120K,Blue,2,8924,0
716299608,Attrited Customer,58,F,3,Unknown,Divorced,Less than $40K,Blue,2,1508,0
718116933,Existing Customer,53,F,3,Graduate,Single,Less than $40K,Blue,2,1438.3,630
720513333,Existing Customer,46,M,3,High School,Single,$80K - $120K,Blue,2,21350,1724
802460433,Attrited Customer,57,F,3,High School,Married,Unknown,Blue,2,1438.3,0
720482583,Existing Customer,52,F,1,College,Married,Unknown,Blue,3,10431,2163
719584608,Existing Customer,40,M,4,High School,Unknown,$40K - $60K,Blue,3,1438.3,0
709477233,Existing Customer,37,F,2,High School,Single,Unknown,Blue,3,2346,1621
719512983,Attrited Customer,47,F,4,Graduate,Single,Less than $40K,Blue,3,1438.3,0
714923583,Attrited Customer,38,F,2,Graduate,Unknown,Less than $40K,Blue,2,2369,0
779397183,Existing Customer,42,F,2,Graduate,Single,Less than $40K,Blue,2,3659,0
714671658,Existing Customer,38,F,5,Graduate,Married,Less than $40K,Blue,2,2153,1392
779218233,Existing Customer,47,F,5,Post-Graduate,Single,Less than $40K,Blue,2,9430,0
713456583,Existing Customer,45,M,2,High School,Married,$80K - $120K,Silver,3,34516,1495
790221633,Existing Customer,44,F,4,Graduate,Single,$40K - $60K,Blue,3,3897,2296
721299483,Existing Customer,47,M,3,Graduate,Single,$80K - $120K,Blue,2,11671,1304
711701958,Existing Customer,48,M,1,Unknown,Single,$60K - $80K,Blue,3,11367,1999
783573408,Existing Customer,42,F,4,College,Single,$40K - $60K,Blue,3,2575,2136
709641933,Existing Customer,42,F,3,Graduate,Married,$40K - $60K,Blue,3,3433,1869
718755483,Existing Customer,44,M,2,High School,Married,$60K - $80K,Blue,3,7317,959
720914358,Existing Customer,46,F,3,Graduate,Married,Less than $40K,Blue,3,4416,1333
714811533,Existing Customer,39,M,2,High School,Unknown,$60K - $80K,Blue,3,1715,0
719898108,Existing Customer,57,F,2,Doctorate,Married,$40K - $60K,Blue,2,3667,809
720719883,Attrited Customer,54,F,1,Graduate,Single,Unknown,Blue,3,1874,0
780338733,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,2,1438.3,491
709810458,Existing Customer,56,F,0,Unknown,Single,Less than $40K,Blue,3,1579,768
821356083,Existing Customer,54,F,3,Uneducated,Married,$40K - $60K,Blue,3,1626,0
793428408,Existing Customer,50,F,3,Uneducated,Married,Less than $40K,Blue,2,1596,1185
746453583,Existing Customer,56,F,1,Unknown,Married,$40K - $60K,Blue,2,2604,1395
771799008,Existing Customer,61,F,1,Graduate,Married,Unknown,Blue,3,3359,1405
719075883,Existing Customer,38,F,3,High School,Married,$40K - $60K,Blue,2,2363,2033
714986583,Existing Customer,55,F,4,Uneducated,Single,Less than $40K,Blue,3,4978,923
753233733,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,3,2155,1290
806914158,Attrited Customer,38,F,4,Graduate,Married,$40K - $60K,Blue,4,4047,0
812671758,Attrited Customer,47,F,5,Doctorate,Married,Unknown,Blue,3,4345,2176
789191358,Existing Customer,55,M,4,Graduate,Single,$80K - $120K,Blue,2,1854,794
772111083,Existing Customer,50,M,1,High School,Married,$80K - $120K,Blue,3,5384,1396
714961383,Existing Customer,48,F,3,Uneducated,Single,Less than $40K,Blue,3,1438.3,965
817288458,Existing Customer,33,F,2,Graduate,Single,Less than $40K,Blue,3,5141,1737
719163108,Existing Customer,44,M,3,Graduate,Married,$120K +,Blue,2,3977,1325
713922183,Existing Customer,52,M,2,Uneducated,Single,$120K +,Blue,3,2507,1259
716443608,Existing Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue,2,7199,1235
827953683,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,1,3786,1171
789678483,Existing Customer,50,F,2,High School,Married,Less than $40K,Silver,1,13384,0
793630083,Attrited Customer,39,M,2,High School,Single,$120K +,Blue,1,1726,1476
756306183,Existing Customer,42,F,1,College,Married,Less than $40K,Blue,2,2873,2517
736893108,Existing Customer,33,F,2,Doctorate,Single,Less than $40K,Blue,2,1438.3,0
712900308,Attrited Customer,44,F,2,College,Single,Less than $40K,Blue,4,1751,0
798045708,Existing Customer,42,F,5,Graduate,Married,$40K - $60K,Blue,2,7434,0
715657833,Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,2,1438.3,787
712111608,Existing Customer,59,F,2,Post-Graduate,Single,Less than $40K,Blue,1,1438.3,0
711792783,Existing Customer,45,F,3,Unknown,Divorced,$40K - $60K,Blue,1,2032,1195
716067333,Existing Customer,61,M,0,Graduate,Married,Unknown,Blue,2,6959,945
780660183,Attrited Customer,43,F,4,High School,Divorced,Less than $40K,Blue,2,8203,0
720761208,Attrited Customer,59,M,1,College,Single,$120K +,Blue,2,4789,357
788794758,Attrited Customer,46,M,4,Graduate,Single,$40K - $60K,Blue,2,2979,0
711150333,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,5,2391,0
714418158,Existing Customer,63,F,0,Uneducated,Single,Less than $40K,Blue,2,7264,851
713634108,Existing Customer,45,F,3,Graduate,Single,Unknown,Blue,1,4348,1830
717231558,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,2,3002,1446
711589758,Existing Customer,42,M,5,High School,Married,$60K - $80K,Blue,1,4162,1641
787481208,Existing Customer,46,F,1,Unknown,Unknown,Less than $40K,Blue,1,2762,1793
715516458,Attrited Customer,42,F,1,High School,Married,$40K - $60K,Blue,5,2705,2430
714998508,Existing Customer,53,M,3,Uneducated,Married,$120K +,Blue,2,3742,1454
713328108,Existing Customer,60,F,1,College,Married,Less than $40K,Blue,2,1671,1047
716229108,Existing Customer,55,F,3,College,Divorced,Less than $40K,Blue,2,3282,2262
820925433,Existing Customer,50,F,2,Post-Graduate,Single,Less than $40K,Blue,2,1529,710
816129258,Existing Customer,34,F,2,Post-Graduate,Single,Less than $40K,Blue,2,2509,1897
808903308,Attrited Customer,54,F,1,Unknown,Married,$40K - $60K,Blue,4,2471,0
713809833,Existing Customer,42,F,3,Graduate,Unknown,Unknown,Blue,2,9749,859
713542008,Existing Customer,48,F,3,High School,Unknown,Less than $40K,Blue,1,1438.3,0
717385083,Existing Customer,46,M,3,High School,Married,$120K +,Blue,2,4916,1122
708652908,Existing Customer,47,F,5,Uneducated,Married,Less than $40K,Blue,1,2291,1419
715644633,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,1,1528,820
708761733,Existing Customer,52,F,3,High School,Married,Unknown,Blue,2,8279,1582
714600258,Existing Customer,45,M,2,Post-Graduate,Married,$60K - $80K,Blue,1,5945,2015
823566408,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,2,1438.3,0
713373708,Attrited Customer,54,F,3,Unknown,Single,Less than $40K,Blue,2,1857,0
708307533,Existing Customer,42,M,2,Uneducated,Married,$60K - $80K,Blue,1,3086,0
820085808,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,1,2598,1343
716685033,Existing Customer,38,F,1,High School,Married,$40K - $60K,Blue,1,5559,1600
713063958,Existing Customer,51,M,1,Graduate,Single,$80K - $120K,Blue,1,7562,1080
708371733,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,1,4662,0
780277458,Existing Customer,52,F,2,Graduate,Single,Less than $40K,Blue,2,2904,2517
797232183,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,2,2676,1962
720789933,Existing Customer,46,F,4,Graduate,Married,Unknown,Blue,2,5798,680
808281483,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,2,2665,2157
712968708,Existing Customer,55,F,1,High School,Single,$40K - $60K,Blue,2,2343,1780
711263058,Existing Customer,29,F,1,Unknown,Single,Less than $40K,Blue,1,2763,1879
788813658,Existing Customer,62,F,0,Graduate,Single,Unknown,Blue,2,10503,0
721444758,Existing Customer,47,F,2,College,Married,Less than $40K,Blue,1,2780,2216
711448983,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,2,2234,2024
712664658,Attrited Customer,35,F,1,Graduate,Single,Less than $40K,Blue,2,1649,0
714237033,Attrited Customer,42,F,4,Uneducated,Married,Unknown,Blue,6,5557,2246
718370733,Existing Customer,48,F,2,Uneducated,Married,Unknown,Blue,2,6074,0
713726958,Attrited Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,5,1728,0
794160408,Existing Customer,46,F,3,Graduate,Married,Unknown,Blue,1,3044,1973
716009883,Existing Customer,41,F,1,Graduate,Single,$40K - $60K,Blue,1,8482,585
711873033,Attrited Customer,35,F,3,Unknown,Single,Unknown,Blue,4,1438.3,0
712715208,Attrited Customer,52,M,1,High School,Single,$80K - $120K,Blue,1,3770,0
778899708,Attrited Customer,56,F,2,Unknown,Single,$40K - $60K,Blue,2,2963,0
771865908,Attrited Customer,48,F,2,Graduate,Single,Unknown,Blue,4,11750,487
716273133,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,2,1593,0
709927458,Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,1,10486,1544
715162608,Attrited Customer,48,F,2,Graduate,Single,Less than $40K,Blue,4,2168,1323
719862258,Existing Customer,38,F,2,Uneducated,Single,Unknown,Blue,2,5666,1393
788719533,Existing Customer,53,M,4,Post-Graduate,Married,$80K - $120K,Blue,1,13679,0
715566408,Existing Customer,45,F,3,Doctorate,Married,Less than $40K,Blue,1,2143,1479
717359208,Existing Customer,57,F,0,College,Married,Less than $40K,Blue,2,4945,1779
721410858,Existing Customer,54,F,4,High School,Single,Less than $40K,Blue,1,1921,1334
779420583,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,2,3001,2055
714222183,Existing Customer,38,F,3,Graduate,Single,$40K - $60K,Blue,1,2132,1084
709079883,Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,5,1663,1012
721406658,Attrited Customer,32,F,0,Unknown,Divorced,Less than $40K,Blue,6,1732,0
713782608,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,1,2652,2386
720236433,Existing Customer,41,M,4,College,Married,$80K - $120K,Blue,1,5037,1670
785106933,Existing Customer,51,F,1,Unknown,Single,Unknown,Blue,2,6519,2178
716673258,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,1,2347,1488
708341958,Existing Customer,31,F,1,College,Divorced,Less than $40K,Blue,2,2061,1904
797150733,Attrited Customer,44,M,3,Unknown,Single,$40K - $60K,Blue,5,1643,0
718279983,Existing Customer,49,F,1,College,Married,Unknown,Blue,1,5039,2489
718548558,Existing Customer,53,F,3,Unknown,Single,Less than $40K,Blue,1,2915,2041
780360558,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,2,1507,0
715012833,Existing Customer,46,F,1,High School,Married,Less than $40K,Blue,1,3073,2517
772388508,Existing Customer,43,F,3,Graduate,Married,Unknown,Blue,2,8314,1349
788199858,Existing Customer,42,F,3,High School,Unknown,Unknown,Blue,1,2798,1049
769578108,Existing Customer,40,M,4,Unknown,Single,$60K - $80K,Blue,2,20929,1652
719843958,Existing Customer,46,M,2,Graduate,Married,$120K +,Blue,2,1754,894
767197983,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,1,4209,0
711874833,Existing Customer,45,M,3,College,Divorced,$40K - $60K,Blue,1,2449,0
714930333,Attrited Customer,39,M,3,College,Married,$80K - $120K,Blue,2,4618,0
720989133,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,2,1654,1093
720893958,Existing Customer,49,F,4,Uneducated,Single,Less than $40K,Blue,1,1544,999
769709058,Existing Customer,60,M,1,Uneducated,Single,$60K - $80K,Blue,1,3618,972
711005583,Existing Customer,37,M,3,High School,Single,$80K - $120K,Blue,1,3437,1064
826548708,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,2,5965,622
711093408,Existing Customer,46,F,2,Doctorate,Married,Less than $40K,Blue,2,2644,1517
712831908,Existing Customer,59,F,1,College,Married,$40K - $60K,Blue,2,3481,603
780222408,Existing Customer,49,F,5,Graduate,Unknown,Less than $40K,Blue,1,3272,2085
714181008,Existing Customer,35,F,0,Graduate,Married,Less than $40K,Blue,1,3019,1462
772346358,Existing Customer,52,F,3,Uneducated,Single,Less than $40K,Blue,2,1801,0
717489033,Attrited Customer,27,F,0,High School,Single,Less than $40K,Blue,6,1438.3,0
710969433,Existing Customer,41,F,1,Uneducated,Married,Less than $40K,Blue,2,2909,1201
715807383,Existing Customer,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,1,4688,0
711807333,Existing Customer,37,F,2,College,Single,Less than $40K,Blue,1,1438.3,0
816086508,Existing Customer,47,F,2,Unknown,Married,Less than $40K,Blue,1,1438.3,0
714424533,Attrited Customer,41,F,4,Graduate,Married,Less than $40K,Blue,6,1655,0
779536233,Existing Customer,47,F,4,Graduate,Divorced,$40K - $60K,Blue,1,1438.3,601
710794983,Existing Customer,41,F,3,High School,Single,Unknown,Blue,2,4745,1157
779890833,Existing Customer,51,F,2,High School,Divorced,Less than $40K,Blue,2,1438.3,0
779837808,Existing Customer,53,F,2,High School,Married,$40K - $60K,Blue,1,5182,2500
713748708,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,1,1438.3,0
709123908,Existing Customer,43,F,2,Graduate,Married,$40K - $60K,Blue,2,4287,0
816476658,Attrited Customer,54,F,2,Unknown,Married,Unknown,Blue,2,1812,1798
743800833,Existing Customer,53,F,3,College,Married,$40K - $60K,Blue,2,2304,1144
806415183,Existing Customer,51,F,0,Doctorate,Married,Unknown,Blue,1,13623,1432
794054058,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,1,2765,0
771907158,Existing Customer,54,M,5,Unknown,Married,$120K +,Blue,1,3731,1903
815789883,Existing Customer,46,F,3,College,Single,Less than $40K,Blue,1,2485,861
712177908,Existing Customer,50,F,4,College,Single,Less than $40K,Blue,1,2446,1763
711234783,Attrited Customer,44,F,4,Unknown,Married,Less than $40K,Blue,5,2020,0
793379058,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,2,2214,1025
720480183,Existing Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,1,1811,787
712974558,Existing Customer,56,F,2,College,Single,Less than $40K,Blue,1,5254,0
717409533,Attrited Customer,36,F,2,Post-Graduate,Single,Less than $40K,Blue,1,1821,1486
712200033,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,1,3024,0
713563383,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,1,1930,952
802795608,Existing Customer,54,F,2,High School,Single,Less than $40K,Blue,1,1517,556
787452333,Attrited Customer,39,F,1,High School,Married,Less than $40K,Blue,2,2024,0
709520058,Attrited Customer,53,M,5,Uneducated,Married,$120K +,Blue,4,19138,0
819690933,Existing Customer,56,M,1,Graduate,Single,$80K - $120K,Blue,2,16835,897
820694133,Attrited Customer,60,F,0,High School,Married,Unknown,Blue,4,5549,0
711800658,Attrited Customer,42,F,3,High School,Single,Less than $40K,Blue,2,2145,0
717722958,Existing Customer,43,M,3,Uneducated,Married,$80K - $120K,Blue,1,4654,1349
712279683,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,2,9114,0
716606733,Existing Customer,33,F,1,Graduate,Single,$40K - $60K,Blue,2,3043,2054
716060358,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,2,4621,913
709158333,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,2,2758,461
721113333,Existing Customer,54,F,0,Graduate,Married,Less than $40K,Blue,1,1740,0
712620858,Existing Customer,34,F,4,Doctorate,Married,Unknown,Blue,1,7744,1804
712855683,Existing Customer,50,F,2,Post-Graduate,Married,Less than $40K,Blue,1,3350,1335
715463133,Existing Customer,40,M,5,High School,Single,$120K +,Blue,1,34516,1427
716551533,Existing Customer,47,F,1,High School,Single,Unknown,Blue,2,2874,2201
771220758,Existing Customer,40,F,3,Doctorate,Single,Unknown,Blue,1,2896,2100
709920258,Existing Customer,41,F,3,Graduate,Divorced,$40K - $60K,Blue,1,9294,1764
708959583,Existing Customer,47,M,2,High School,Married,$60K - $80K,Blue,1,9389,727
712510833,Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,2,9317,847
710840433,Existing Customer,34,M,1,College,Unknown,$40K - $60K,Blue,2,7452,1656
712853358,Attrited Customer,39,F,3,High School,Unknown,Less than $40K,Blue,2,1817,0
788502858,Existing Customer,58,M,3,High School,Single,$80K - $120K,Blue,2,10021,1952
721139808,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,1,2344,1081
711375558,Existing Customer,48,F,2,Uneducated,Single,$40K - $60K,Blue,2,3072,1734
713798958,Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,2,1946,1430
